,BE,CH,DE,ES,IT,UK,IE,NL,PT
2022-11-08,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2022-11-09,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2022-11-10,9426.88207522748,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2022-11-11,8224.972249188626,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2022-11-12,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2022-11-13,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2022-11-14,9666.83466135536,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2022-11-15,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2022-11-16,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2022-11-17,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2022-11-18,9436.017325262044,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2022-11-19,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2022-11-20,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2022-11-21,9394.413191625128,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2022-11-22,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2022-11-23,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2022-11-24,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2022-11-25,9436.017325262044,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2022-11-26,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2022-11-27,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2022-11-28,9394.413191625128,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2022-11-29,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2022-11-30,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6066.136033623137
2022-12-01,9777.374654474292,7265.882953491467,57693.92176224186,27579.691361523597,33972.42169925138,28214.301954467366,4129.464818945875,14334.441184039599,5394.039770086054
2022-12-02,9645.127490787667,7173.480067892762,56264.18015295921,27258.04413863498,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2022-12-03,8706.50388444448,6705.150028561223,48162.86297735644,23901.538757750353,27292.085193760246,24826.75613527246,3815.2362242480094,12758.202700466132,5664.496591748499
2022-12-04,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2022-12-05,9603.52335715075,7258.550439811746,56533.67041120452,25193.47947399112,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2022-12-06,9748.568974141757,7308.3011994938015,57545.8186989383,22473.025258302947,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2022-12-07,9745.588862620565,7323.41778074807,57742.201657843965,26101.523756158476,31621.70928352732,28305.83616303748,4127.06493665263,14293.726900197853,6369.376333718179
2022-12-08,9777.374654474292,7265.882953491467,57693.92176224186,22473.025258302947,24566.665936509296,28214.301954467366,4129.464818945875,14334.441184039599,5394.039770086054
2022-12-09,9645.127490787667,7173.480067892762,56264.18015295921,27258.04413863498,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2022-12-10,8706.50388444448,6705.150028561223,48162.86297735644,23901.538757750353,27292.085193760246,24826.75613527246,3815.2362242480094,12758.202700466132,5664.496591748499
2022-12-11,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2022-12-12,9603.52335715075,7258.550439811746,56533.67041120452,26709.678294665835,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2022-12-13,9748.568974141757,7308.3011994938015,57545.8186989383,27512.814346960764,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2022-12-14,9745.588862620565,7323.41778074807,57742.201657843965,27617.722576833192,33978.194133967874,28305.83616303748,4127.06493665263,14293.726900197853,6472.322296498114
2022-12-15,9777.374654474292,7265.882953491467,57693.92176224186,27579.691361523597,33972.42169925138,28214.301954467366,4129.464818945875,14334.441184039599,6482.898012569563
2022-12-16,9645.127490787667,7173.480067892762,56264.18015295921,27258.04413863498,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2022-12-17,8706.50388444448,6705.150028561223,48162.86297735644,23901.538757750353,27292.085193760246,24826.75613527246,3815.2362242480094,12758.202700466132,5664.496591748499
2022-12-18,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2022-12-19,9603.52335715075,7258.550439811746,56533.67041120452,26709.678294665835,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2022-12-20,9748.568974141757,7308.3011994938015,57545.8186989383,27512.814346960764,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2022-12-21,8832.30860391863,6851.393778429043,51288.22884997781,24732.235595924485,28194.002189339,25611.08212836513,3868.673562391982,13743.444172118427,5938.91196446068
2022-12-22,8864.094395772356,6793.858951172439,51239.94895437571,24694.20438061489,28188.22975462251,25519.54791979502,3871.0734446852266,13784.158455960172,5949.487680532129
2022-12-23,8731.84723208573,6704.56004242643,52483.49622403478,24372.557157726274,30178.573203982436,25331.461690203367,3907.1257377099632,13980.960117326611,5876.965539657496
2022-12-24,7651.841212021356,6109.606186073497,39042.35925006417,19499.85295616693,19151.40839869082,21142.05766333705,3489.527460685888,11987.078090894167,5028.14029693113
2022-12-25,7520.802156012313,6106.502209220802,36369.07037112245,19587.53827739424,16425.98914143987,20728.135317582688,3398.6766406610236,11594.604944287532,4860.62943804862
2022-12-26,8690.243098448815,6230.0220493895,39035.60129054857,23824.19131375713,18782.473991880423,21718.07975484575,3398.6766406610236,11815.44682578007,5703.0664384497795
2022-12-27,8835.288715439821,6836.277197174774,51091.84589107215,24627.327366052057,28021.893651307946,25657.3767995613,3465.9940299624964,13710.60095210192,5895.580721662802
2022-12-28,8832.30860391863,6851.393778429043,51288.22884997781,24732.235595924485,28194.002189339,25611.08212836513,3868.673562391982,13743.444172118427,5938.91196446068
2022-12-29,8864.094395772356,6793.858951172439,51239.94895437571,24694.20438061489,28188.22975462251,25519.54791979502,3871.0734446852266,13784.158455960172,5949.487680532129
2022-12-30,8731.84723208573,6701.456065573735,49810.20734509306,24372.557157726274,27453.153946731487,24917.539344449004,3907.1257377099632,13588.486970719976,5876.965539657496
2022-12-31,7651.841212021356,6109.606186073497,39042.35925006417,19499.85295616693,19151.40839869082,21142.05766333705,3489.527460685888,11987.078090894167,5028.14029693113
2023-01-01,7706.766228111144,6399.142721172204,40398.50080379693,19761.48897719339,18174.050066268395,21983.352013248717,3268.252316249116,11349.78380169557,4860.845725213438
2023-01-02,8876.207170547646,6955.647109275423,51442.59711658674,23998.142013556277,25870.283682854737,25453.37287910725,3335.569705550589,13094.706911438378,5703.282725614597
2023-01-03,9021.252787538653,7005.397868957478,52454.74540432052,24801.278065851206,27413.46972569592,25922.64905796427,3727.0172764554427,13244.937928017422,5895.797008827618
2023-01-04,9018.272676017461,7020.514450211746,52651.12836322618,24906.186295723634,27585.578263726973,25876.3543867681,3738.2492379800747,13277.78114803393,5939.128251625498
2023-01-05,9963.338726573123,7435.00362527417,59056.82127549023,26237.44324064803,31007.512923198803,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2023-01-06,9831.091562886499,7342.600739675466,57627.07966620758,22646.975958102095,23958.24201089727,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2023-01-07,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2023-01-08,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2023-01-09,9789.487429249582,7427.67111159445,57896.56992445289,28312.14249391239,34379.89488473456,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2023-01-10,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2023-01-11,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2023-01-12,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2023-01-13,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2023-01-14,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2023-01-15,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2023-01-16,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2023-01-17,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2023-01-18,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2023-01-19,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2023-01-20,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2023-01-21,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2023-01-22,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2023-01-23,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2023-01-24,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2023-01-25,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2023-01-26,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2023-01-27,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2023-01-28,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2023-01-29,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2023-01-30,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2023-01-31,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2023-02-01,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2023-02-02,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2023-02-03,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,4011.9778527026724,13232.764537048783,6169.936754327379
2023-02-04,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2023-02-05,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3503.528755653733,11459.724392108878,5153.600652718503
2023-02-06,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3570.8461449552055,13204.647501851681,5996.0376531196625
2023-02-07,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2023-02-08,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2023-02-09,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2023-02-10,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2023-02-11,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2023-02-12,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3570.8461449552055,11459.724392108878,5153.600652718503
2023-02-13,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3901.2096757987115,13204.647501851681,5996.0376531196625
2023-02-14,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2023-02-15,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2023-02-16,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2023-02-17,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2023-02-18,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
